,mol_id,SMILES,hlm_value_unscaled,hlm_value_unscaled_log10_nan,hlm_value_unscaled_log10_epsilon,hlm_value_scaled,hlm_value_scaled_log10_nan,hlm_value_scaled_log10_epsilon,dataset,scaling_was_applied
5931,E-0015870,CCn1cc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccccc2F)cn1,40.3,1.6053050461411094,1.6053050461411094,40.3,1.6053050461411094,1.6053050461411094,openadmet_expansion_train,False
5932,E-0015871,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4cncc(Cl)c4)CC2)n3C)s1,76.5,1.8836614351536176,1.8836614351536176,76.5,1.8836614351536176,1.8836614351536176,openadmet_expansion_train,False
5933,E-0015872,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(Cc4cncc(Cl)c4)CC2)n3C)s1,268.5,2.428944290035574,2.428944290035574,268.5,2.428944290035574,2.428944290035574,openadmet_expansion_train,False
5934,E-0015873,Cc1nnc(-c2ccc3c(c2)cc(C(=O)N2CCC(Nc4cncc(Cl)c4)CC2)n3C)s1,50.7,1.705007959333336,1.705007959333336,50.7,1.705007959333336,1.705007959333336,openadmet_expansion_train,False
5935,E-0015874,CN(C)c1nccc2c1c1cc(OCCN3CCCCC3)ccc1n2C,12.1,1.08278537031645,1.08278537031645,12.1,1.08278537031645,1.08278537031645,openadmet_expansion_train,False
5936,E-0015875,O=c1c2[nH]c3cc(F)c(C#Cc4nccs4)cc3c2ccn1CCCN1CCCCC1,7.6,0.8808135922807914,0.8808135922807914,7.6,0.8808135922807914,0.8808135922807914,openadmet_expansion_train,False
5937,E-0015885,CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,2.2,0.3424226808222063,0.3424226808222063,2.2,0.3424226808222063,0.3424226808222063,openadmet_expansion_train,False
5938,E-0015886,Cn1ccc2c([nH]c3cc(OCCCN4CCCCC4)ccc32)c1=O,1.7,0.2304489213782739,0.2304489213782739,1.7,0.2304489213782739,0.2304489213782739,openadmet_expansion_train,False
5939,E-0015895,Fc1c(Cl)cc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,24.8,1.3944516808262162,1.3944516808262162,24.8,1.3944516808262162,1.3944516808262162,openadmet_expansion_train,False
5940,E-0015896,CSc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,70.3,1.846955325019824,1.846955325019824,70.3,1.846955325019824,1.846955325019824,openadmet_expansion_train,False
5941,E-0015897,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1F,27.1,1.4329692908744058,1.4329692908744058,27.1,1.4329692908744058,1.4329692908744058,openadmet_expansion_train,False
5942,E-0015898,Cc1c(N)c(-c2ccc(N(C)C(=O)CCN(C)C)cc2)cc2cnccc12,0.0,,-1.0,0.0,,-1.0,openadmet_expansion_train,False
5943,E-0015899,Cc1c(C(N)=O)c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc12,0.0,,-1.0,0.0,,-1.0,openadmet_expansion_train,False
5944,E-0015900,N#Cc1cc(-c2ccc(OCCN3CCOCC3)cc2)cn2cncc12,33.7,1.5276299008713388,1.5276299008713388,33.7,1.5276299008713388,1.5276299008713388,openadmet_expansion_train,False
5945,E-0015901,Cc1cc(-c2ccc(OCCN3CCOCC3)cc2)cn2cncc12,21.3,1.3283796034387378,1.3283796034387378,21.3,1.3283796034387378,1.3283796034387378,openadmet_expansion_train,False
5946,E-0015902,CNC(=O)COc1cnn(-c2cc(C#N)c3ccncc3c2)c1,4.8,0.6812412373755872,0.6812412373755872,4.8,0.6812412373755872,0.6812412373755872,openadmet_expansion_train,False
5947,E-0015903,CNC(=O)COc1cnn(-c2cc(C#N)cc3cnccc23)c1,3.4,0.5314789170422551,0.5314789170422551,3.4,0.5314789170422551,0.5314789170422551,openadmet_expansion_train,False
5948,E-0015904,Cc1c(N)c(-c2ccc(OCCN3CCCC3)cc2)cc2cnccc12,23.7,1.3747483460101038,1.3747483460101038,23.7,1.3747483460101038,1.3747483460101038,openadmet_expansion_train,False
5949,E-0015905,Nc1cnc2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc2c1,11.5,1.0606978403536116,1.0606978403536116,11.5,1.0606978403536116,1.0606978403536116,openadmet_expansion_train,False
5950,E-0015906,Nc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc12,13.0,1.1139433523068367,1.1139433523068367,13.0,1.1139433523068367,1.1139433523068367,openadmet_expansion_train,False
5951,E-0015907,c1cnc2cc(-c3ccc(OCCN4CCCCC4)cc3)ncc2n1,6.4,0.8061799739838872,0.8061799739838872,6.4,0.8061799739838872,0.8061799739838872,openadmet_expansion_train,False
5952,E-0015908,Cc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C#N,28.1,1.4487063199050798,1.4487063199050798,28.1,1.4487063199050798,1.4487063199050798,openadmet_expansion_train,False
5953,E-0015909,c1cnc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2n1,10.7,1.0293837776852095,1.0293837776852095,10.7,1.0293837776852095,1.0293837776852095,openadmet_expansion_train,False
5954,E-0015910,CNC(=O)c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,7.5,0.8750612633917001,0.8750612633917001,7.5,0.8750612633917001,0.8750612633917001,openadmet_expansion_train,False
5955,E-0015911,CN(C)C(=O)c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,19.7,1.294466226161593,1.294466226161593,19.7,1.294466226161593,1.294466226161593,openadmet_expansion_train,False
5956,E-0015912,NC(=O)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,0.0,,-1.0,0.0,,-1.0,openadmet_expansion_train,False
5957,E-0015913,CCNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,29.7,1.4727564493172125,1.4727564493172125,29.7,1.4727564493172125,1.4727564493172125,openadmet_expansion_train,False
5958,E-0015914,CC(C)Nc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,42.6,1.6294095991027189,1.6294095991027189,42.6,1.6294095991027189,1.6294095991027189,openadmet_expansion_train,False
5959,E-0015915,COCCNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,42.7,1.6304278750250238,1.6304278750250238,42.7,1.6304278750250238,1.6304278750250238,openadmet_expansion_train,False
5960,E-0015916,COc1cc(Cl)cc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,84.5,1.9268567089496924,1.9268567089496924,84.5,1.9268567089496924,1.9268567089496924,openadmet_expansion_train,False
5961,E-0015917,Cn1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1=O,154.7,2.1894903136993675,2.1894903136993675,154.7,2.1894903136993675,2.1894903136993675,openadmet_expansion_train,False
5962,E-0015918,O=C(c1n[nH]c2nccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,11.2,1.0492180226701815,1.0492180226701815,11.2,1.0492180226701815,1.0492180226701815,openadmet_expansion_train,False
5963,E-0015919,O=C(c1cccc2ccc(=O)[nH]c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,106.2,2.0261245167454502,2.0261245167454502,106.2,2.0261245167454502,2.0261245167454502,openadmet_expansion_train,False
5964,E-0015920,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)s1,3.8,0.5797835966168101,0.5797835966168101,3.8,0.5797835966168101,0.5797835966168101,openadmet_expansion_train,False
5965,E-0015921,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)s1,30.8,1.4885507165004443,1.4885507165004443,30.8,1.4885507165004443,1.4885507165004443,openadmet_expansion_train,False
5966,E-0015922,Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3nnc(C4CC4)s3)ccc21,13.6,1.1335389083702174,1.1335389083702174,13.6,1.1335389083702174,1.1335389083702174,openadmet_expansion_train,False
5967,E-0015923,Cc1nnc(-c2ccc3c(c2)cc(C(=O)N[C@H]2C[C@H]4CC[C@@H](C2)N4c2ccncc2Cl)n3C)s1,53.0,1.724275869600789,1.724275869600789,53.0,1.724275869600789,1.724275869600789,openadmet_expansion_train,False
5968,E-0015924,Cc1nnc(-c2ccc3c(c2)cc(C(=O)N[C@@H]2[C@@H]4CC[C@H]2CN(c2ccncc2Cl)C4)n3C)s1,20.7,1.3159703454569178,1.3159703454569178,20.7,1.3159703454569178,1.3159703454569178,openadmet_expansion_train,False
5969,E-0015925,Cc1nnc(-c2ccc3c(c2)cc(C(=O)N[C@H]2[C@@H]4CC[C@H]2CN(c2ccncc2Cl)C4)n3C)s1,120.1,2.079543007402906,2.079543007402906,120.1,2.079543007402906,2.079543007402906,openadmet_expansion_train,False
5970,E-0015926,Cc1nnc(-c2ccc3c(c2)cc(C(=O)N2CCC(Nc4ccncc4Cl)CC2)n3C)s1,61.6,1.7895807121644254,1.7895807121644254,61.6,1.7895807121644254,1.7895807121644254,openadmet_expansion_train,False
5971,E-0015927,O=C(c1ccc2ccncc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,15.2,1.1818435879447726,1.1818435879447726,15.2,1.1818435879447726,1.1818435879447726,openadmet_expansion_train,False
5972,E-0015928,O=C(c1ccc2ccncc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,19.4,1.287801729930226,1.287801729930226,19.4,1.287801729930226,1.287801729930226,openadmet_expansion_train,False
5973,E-0015929,O=C(NC1CCN(c2ccncc2Cl)CC1)c1ccc2ccncc2c1,32.3,1.5092025223311027,1.5092025223311027,32.3,1.5092025223311027,1.5092025223311027,openadmet_expansion_train,False
5974,E-0015930,O=C(NC1CCN(c2cncc(Cl)c2)CC1)c1ccc2ccncc2c1,31.1,1.4927603890268375,1.4927603890268375,31.1,1.4927603890268375,1.4927603890268375,openadmet_expansion_train,False
5975,E-0015931,O=C(NC1CCN(c2ccncc2Cl)CC1)c1n[nH]c2ccccc12,21.7,1.3364597338485296,1.3364597338485296,21.7,1.3364597338485296,1.3364597338485296,openadmet_expansion_train,False
5976,E-0015932,Cn1nc(C(=O)NC2CCN(c3ccncc3Cl)CC2)c2ccccc21,31.9,1.503790683057181,1.503790683057181,31.9,1.503790683057181,1.503790683057181,openadmet_expansion_train,False
5977,E-0015933,O=C(NC1CCN(c2cncc(Cl)c2)CC1)c1n[nH]c2ccccc12,36.9,1.5670263661590604,1.5670263661590604,36.9,1.5670263661590604,1.5670263661590604,openadmet_expansion_train,False
5978,E-0015934,Cn1nc(C(=O)NC2CCN(c3cncc(Cl)c3)CC2)c2ccccc21,57.2,1.757396028793024,1.757396028793024,57.2,1.757396028793024,1.757396028793024,openadmet_expansion_train,False
5979,E-0015935,O=C(NC1CCN(c2ccncc2)CC1)c1n[nH]c2ccccc12,4.0,0.6020599913279624,0.6020599913279624,4.0,0.6020599913279624,0.6020599913279624,openadmet_expansion_train,False
5980,E-0015936,Cn1nc(C(=O)NC2CCN(c3ccncc3)CC2)c2ccccc21,3.7,0.568201724066995,0.568201724066995,3.7,0.568201724066995,0.568201724066995,openadmet_expansion_train,False
5981,E-0015937,O=C(NC1CCN(c2ccncc2Cl)CC1)c1n[nH]cc1-c1ccc2ncsc2c1,20.5,1.3117538610557542,1.3117538610557542,20.5,1.3117538610557542,1.3117538610557542,openadmet_expansion_train,False
5982,E-0015938,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(c2ccncc2)CC1,34.1,1.5327543789924978,1.5327543789924978,34.1,1.5327543789924978,1.5327543789924978,openadmet_expansion_train,False
5983,E-0015943,Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)ncc32)c1=O,3.8,0.5797835966168101,0.5797835966168101,3.8,0.5797835966168101,0.5797835966168101,openadmet_expansion_train,False
5984,E-0015944,COc1nccc2c1[nH]c1cc(OCCN3CCCCC3)ncc12,2.5,0.3979400086720376,0.3979400086720376,2.5,0.3979400086720376,0.3979400086720376,openadmet_expansion_train,False
5985,E-0015948,Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)c(F)cc32)c1=O,8.6,0.9344984512435676,0.9344984512435676,8.6,0.9344984512435676,0.9344984512435676,openadmet_expansion_train,False
5986,E-0015949,Cn1ccc2c([nH]c3cc(OCCN4CCNCC4)ccc32)c1=O,0.9,-0.0457574905606751,-0.0457574905606751,0.9,-0.0457574905606751,-0.0457574905606751,openadmet_expansion_train,False
5987,E-0015954,Cn1ccc2c([nH]c3cc(OCCN4CCOCC4)ccc32)c1=O,13.3,1.1238516409670858,1.1238516409670858,13.3,1.1238516409670858,1.1238516409670858,openadmet_expansion_train,False
5988,E-0015956,Cn1ccc2c([nH]c3c(CCCN4CCCCC4)cccc32)c1=O,9.7,0.9867717342662448,0.9867717342662448,9.7,0.9867717342662448,0.9867717342662448,openadmet_expansion_train,False
5989,E-0015957,Cn1ccc2c3cccc(CCN4CCCCC4)c3n(C)c2c1=O,15.9,1.2013971243204515,1.2013971243204515,15.9,1.2013971243204515,1.2013971243204515,openadmet_expansion_train,False
5990,E-0015958,Cn1cnc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,6.7,0.8260748027008264,0.8260748027008264,6.7,0.8260748027008264,0.8260748027008264,openadmet_expansion_train,False
5991,E-0015962,C[C@@H](CCOc1ccc(-c2ccc3ccncc3c2)cc1)C(N)=O,10.6,1.0253058652647702,1.0253058652647702,10.6,1.0253058652647702,1.0253058652647702,openadmet_expansion_train,False
5992,E-0015963,C[C@H](CCOc1ccc(-c2ccc3ccncc3c2)cc1)C(N)=O,18.6,1.2695129442179165,1.2695129442179165,18.6,1.2695129442179165,1.2695129442179165,openadmet_expansion_train,False
5993,E-0015964,Cc1c(N)c(-c2ccc(OCCN3CCCCC34CC4)cc2)cc2cnccc12,558.2,2.7467898321526123,2.7467898321526123,558.2,2.7467898321526123,2.7467898321526123,openadmet_expansion_train,False
5994,E-0015965,c1cc2nn(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,6.8,0.8325089127062363,0.8325089127062363,6.8,0.8325089127062363,0.8325089127062363,openadmet_expansion_train,False
5995,E-0015966,Cc1c(N)c(-c2ccc(OC[C@H](C)N3CCC3)cc2)cc2cnccc12,16.3,1.212187604403958,1.212187604403958,16.3,1.212187604403958,1.212187604403958,openadmet_expansion_train,False
5996,E-0015967,Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CCC3)cc2)cc2cnccc12,12.6,1.100370545117563,1.100370545117563,12.6,1.100370545117563,1.100370545117563,openadmet_expansion_train,False
5997,E-0015970,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc12,8.1,0.9084850188786496,0.9084850188786496,8.1,0.9084850188786496,0.9084850188786496,openadmet_expansion_train,False
5998,E-0015971,N#Cc1c(F)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,8.4,0.9242792860618816,0.9242792860618816,8.4,0.9242792860618816,0.9242792860618816,openadmet_expansion_train,False
5999,E-0015972,N#CCc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,26.5,1.423245873936808,1.423245873936808,26.5,1.423245873936808,1.423245873936808,openadmet_expansion_train,False
6000,E-0015973,Cc1c(C#N)cc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,34.3,1.5352941200427703,1.5352941200427703,34.3,1.5352941200427703,1.5352941200427703,openadmet_expansion_train,False
6001,E-0015974,N#Cc1cc2cnccc2c(-c2ccc(OCCN3CCCCC3)cc2)c1F,18.5,1.2671717284030135,1.2671717284030135,18.5,1.2671717284030135,1.2671717284030135,openadmet_expansion_train,False
6002,E-0015975,CN(C)CCOc1ccc(-c2cc(C#N)c3ccncc3c2)cc1,22.1,1.3443922736851108,1.3443922736851108,22.1,1.3443922736851108,1.3443922736851108,openadmet_expansion_train,False
6003,E-0015976,CN(C)CCOc1ccc(-c2cc(C#N)cc3cnccc23)cc1,31.4,1.4969296480732148,1.4969296480732148,31.4,1.4969296480732148,1.4969296480732148,openadmet_expansion_train,False
6004,E-0015977,OCCNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,25.1,1.3996737214810382,1.3996737214810382,25.1,1.3996737214810382,1.3996737214810382,openadmet_expansion_train,False
6005,E-0015978,CC(=O)Nc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,9.2,0.9637878273455552,0.9637878273455552,9.2,0.9637878273455552,0.9637878273455552,openadmet_expansion_train,False
6006,E-0015979,Cc1c(N)c(-c2cccc3c2cnn3CCN2CCCCC2)cc2cnccc12,95.7,1.980911937776844,1.980911937776844,95.7,1.980911937776844,1.980911937776844,openadmet_expansion_train,False
6007,E-0015980,Cc1c(N)c(-c2cccc3nn(CCN4CCCCC4)cc23)cc2cnccc12,617.4,2.7905666251460763,2.7905666251460763,617.4,2.7905666251460763,2.7905666251460763,openadmet_expansion_train,False
6008,E-0015981,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)c(F)c2)cc2cnccc12,44.2,1.645422269349092,1.645422269349092,44.2,1.645422269349092,1.645422269349092,openadmet_expansion_train,False
6009,E-0015982,Cn1ncc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c21,12.8,1.1072099696478683,1.1072099696478683,12.8,1.1072099696478683,1.1072099696478683,openadmet_expansion_train,False
6010,E-0015983,c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2[nH]ccc2c1,5.3,0.724275869600789,0.724275869600789,5.3,0.724275869600789,0.724275869600789,openadmet_expansion_train,False
6011,E-0015999,O=C(NC1CCN(CC2CCOCC2)CC1)c1n[nH]cc1-c1ccc2ncsc2c1,2.4,0.380211241711606,0.380211241711606,2.4,0.380211241711606,0.380211241711606,openadmet_expansion_train,False
6012,E-0016000,O=C(NC1CCN(C2CCOCC2)CC1)c1n[nH]cc1-c1ccc2ncsc2c1,0.3,-0.5228787452803376,-0.5228787452803376,0.3,-0.5228787452803376,-0.5228787452803376,openadmet_expansion_train,False
6013,E-0016004,Cn1ncc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,3.5,0.5440680443502757,0.5440680443502757,3.5,0.5440680443502757,0.5440680443502757,openadmet_expansion_train,False
6014,E-0016005,Cn1ccc2c([nH]c3cc(NCCN4CCCCC4)ccc32)c1=O,2.0,0.3010299956639812,0.3010299956639812,2.0,0.3010299956639812,0.3010299956639812,openadmet_expansion_train,False
6015,E-0016006,CN(CCN1CCCCC1)c1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,12.5,1.0969100130080565,1.0969100130080565,12.5,1.0969100130080565,1.0969100130080565,openadmet_expansion_train,False
6016,E-0016007,Cn1cc(F)c2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,4.5,0.6532125137753437,0.6532125137753437,4.5,0.6532125137753437,0.6532125137753437,openadmet_expansion_train,False
6017,E-0016008,Cn1c2ccc(OCCN3CCCCC3)cc2c2c(C(N)=O)nccc21,5.9,0.7708520116421442,0.7708520116421442,5.9,0.7708520116421442,0.7708520116421442,openadmet_expansion_train,False
6018,E-0016010,Cn1ccc2c([nH]c3cc(OCCN4CC5CC5C4)ccc32)c1=O,11.8,1.0718820073061257,1.0718820073061257,11.8,1.0718820073061257,1.0718820073061257,openadmet_expansion_train,False
6019,E-0016011,COC1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,5.9,0.7708520116421442,0.7708520116421442,5.9,0.7708520116421442,0.7708520116421442,openadmet_expansion_train,False
6020,E-0016012,Cn1ccc2c([nH]c3cc(OCC[C@H]4CCCCN4)ccc32)c1=O,5.5,0.7403626894942439,0.7403626894942439,5.5,0.7403626894942439,0.7403626894942439,openadmet_expansion_train,False
6021,E-0016013,Cn1ccc2c([nH]c3cc(OCC[C@@H]4CCCCN4)ccc32)c1=O,2.9,0.4623979978989561,0.4623979978989561,2.9,0.4623979978989561,0.4623979978989561,openadmet_expansion_train,False
6022,E-0016014,CCn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,8.5,0.9294189257142929,0.9294189257142929,8.5,0.9294189257142929,0.9294189257142929,openadmet_expansion_train,False
6023,E-0016015,O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCn1ccnc1,7.7,0.8864907251724818,0.8864907251724818,7.7,0.8864907251724818,0.8864907251724818,openadmet_expansion_train,False
6024,E-0016016,Cn1c2cc(OCCN3CCCCC3)ncc2c2cc[nH]c(=O)c21,2.5,0.3979400086720376,0.3979400086720376,2.5,0.3979400086720376,0.3979400086720376,openadmet_expansion_train,False
6025,E-0016018,Cc1c(OCCN2CCCCC2)ccc(-c2cc(C#N)c3ccncc3c2)c1N,15.8,1.1986570869544226,1.1986570869544226,15.8,1.1986570869544226,1.1986570869544226,openadmet_expansion_train,False
6026,E-0016019,Cc1c(OCCN2CCCCC2)ccc(-c2cc(C#N)cc3cnccc23)c1N,20.7,1.3159703454569178,1.3159703454569178,20.7,1.3159703454569178,1.3159703454569178,openadmet_expansion_train,False
6027,E-0016020,Cc1c(N)c(-c2ccc(N(C)CCN3CCCCC3)cc2)cc2cnccc12,34.1,1.5327543789924978,1.5327543789924978,34.1,1.5327543789924978,1.5327543789924978,openadmet_expansion_train,False
6028,E-0016021,CSc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C#N,43.0,1.6334684555795864,1.6334684555795864,43.0,1.6334684555795864,1.6334684555795864,openadmet_expansion_train,False
6029,E-0016022,N#Cc1cc(-c2cccc(OCCN3CCCCC3)c2)c2ncccc2c1,12.0,1.0791812460476249,1.0791812460476249,12.0,1.0791812460476249,1.0791812460476249,openadmet_expansion_train,False
6030,E-0016023,N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ncccc2c1,6.1,0.785329835010767,0.785329835010767,6.1,0.785329835010767,0.785329835010767,openadmet_expansion_train,False
6031,E-0016024,Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc12,13.9,1.1430148002540952,1.1430148002540952,13.9,1.1430148002540952,1.1430148002540952,openadmet_expansion_train,False
6032,E-0016025,C#Cc1cc(-c2ccc(OCCN(C)C)cc2)cc2cnccc12,41.5,1.6180480967120927,1.6180480967120927,41.5,1.6180480967120927,1.6180480967120927,openadmet_expansion_train,False
6033,E-0016026,C#Cc1cc(-c2ccc(OCCN(C)C)cc2)c2ccncc2c1,24.6,1.390935107103379,1.390935107103379,24.6,1.390935107103379,1.390935107103379,openadmet_expansion_train,False
6034,E-0016027,CNc1cc2ccncc2cc1-c1ccc(OCCN2CCCC2)cc1,11.4,1.0569048513364727,1.0569048513364727,11.4,1.0569048513364727,1.0569048513364727,openadmet_expansion_train,False
6035,E-0016028,c1cc2cc(NC3CC3)c(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,61.6,1.7895807121644254,1.7895807121644254,61.6,1.7895807121644254,1.7895807121644254,openadmet_expansion_train,False
6036,E-0016029,Cc1cc(-c2ccc(OCCN3CCCCC3)cc2N)nc2cnccc12,13.2,1.1205739312058498,1.1205739312058498,13.2,1.1205739312058498,1.1205739312058498,openadmet_expansion_train,False
6037,E-0016030,Cc1c(N)c(-c2ccc3c(cnn3CCN3CCCCC3)c2)cc2cnccc12,96.7,1.9854264740830017,1.9854264740830017,96.7,1.9854264740830017,1.9854264740830017,openadmet_expansion_train,False
6038,E-0016031,Cc1c(N)c(-c2ccc3nn(CCN4CCCCC4)cc3c2)cc2cnccc12,152.8,2.184123354239671,2.184123354239671,152.8,2.184123354239671,2.184123354239671,openadmet_expansion_train,False
6039,E-0016032,CNc1c(-c2cccc(C(N)=O)c2)cc2cnccc2c1C,15.7,1.1958996524092338,1.1958996524092338,15.7,1.1958996524092338,1.1958996524092338,openadmet_expansion_train,False
6040,E-0016033,CNc1c(-c2ccc(C(N)=O)cc2)cc2cnccc2c1C,25.5,1.4065401804339552,1.4065401804339552,25.5,1.4065401804339552,1.4065401804339552,openadmet_expansion_train,False
6041,E-0016035,CNc1c(C)cccc1-c1ccc(OCCN2CCCCC2)cc1,14.3,1.155336037465062,1.155336037465062,14.3,1.155336037465062,1.155336037465062,openadmet_expansion_train,False
6042,E-0016036,Cn1ccc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c21,11.5,1.0606978403536116,1.0606978403536116,11.5,1.0606978403536116,1.0606978403536116,openadmet_expansion_train,False
6043,E-0016037,Cn1nnc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c21,0.6,-0.2218487496163564,-0.2218487496163564,0.6,-0.2218487496163564,-0.2218487496163564,openadmet_expansion_train,False
6044,E-0016038,Cn1cnc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c21,15.2,1.1818435879447726,1.1818435879447726,15.2,1.1818435879447726,1.1818435879447726,openadmet_expansion_train,False
6045,E-0016039,N#Cc1cccc(-c2ccc(OCCN3CCCCC3)cc2)c1,3.6,0.5563025007672873,0.5563025007672873,3.6,0.5563025007672873,0.5563025007672873,openadmet_expansion_train,False
6046,E-0016040,Cc1ccccc1-c1ccc(OCCN2CCCCC2)cc1,36.3,1.5599066250361124,1.5599066250361124,36.3,1.5599066250361124,1.5599066250361124,openadmet_expansion_train,False
6047,E-0016041,Cc1ccnc(-c2ccc(OCCN3CCCCC3)cc2)c1N,2.2,0.3424226808222063,0.3424226808222063,2.2,0.3424226808222063,0.3424226808222063,openadmet_expansion_train,False
6048,E-0016042,Cc1cncc(-c2ccc(OCCN3CCCCC3)cc2)c1N,5.3,0.724275869600789,0.724275869600789,5.3,0.724275869600789,0.724275869600789,openadmet_expansion_train,False
6049,E-0016043,Cc1nccc(-c2ccc(OCCN3CCCCC3)cc2)c1N,0.2,-0.6989700043360187,-0.6989700043360187,0.2,-0.6989700043360187,-0.6989700043360187,openadmet_expansion_train,False
6050,E-0016044,Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3cn[nH]c3)ccc21,53.5,1.7283537820212285,1.7283537820212285,53.5,1.7283537820212285,1.7283537820212285,openadmet_expansion_train,False
6051,E-0016045,Cn1cnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)c1,19.0,1.2787536009528289,1.2787536009528289,19.0,1.2787536009528289,1.2787536009528289,openadmet_expansion_train,False
6052,E-0016046,Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3ccccc3)ccc21,16.8,1.2253092817258628,1.2253092817258628,16.8,1.2253092817258628,1.2253092817258628,openadmet_expansion_train,False
6053,E-0016047,Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3ccccn3)ccc21,23.1,1.3636119798921444,1.3636119798921444,23.1,1.3636119798921444,1.3636119798921444,openadmet_expansion_train,False
6054,E-0016048,Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3cccnc3)ccc21,83.5,1.921686475483602,1.921686475483602,83.5,1.921686475483602,1.921686475483602,openadmet_expansion_train,False
6055,E-0016049,Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3cncnc3)ccc21,168.6,2.226857570288724,2.226857570288724,168.6,2.226857570288724,2.226857570288724,openadmet_expansion_train,False
6056,E-0016050,Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3ncccn3)ccc21,23.3,1.3673559210260189,1.3673559210260189,23.3,1.3673559210260189,1.3673559210260189,openadmet_expansion_train,False
